접수연도,자치구코드,자치구명,법정동코드,법정동명,지번구분,지번구분명,본번,부번,건물명,계약일,물건금액(만원),건물면적(㎡),토지면적(㎡),층,권리구분,취소일,건축년도,건물용도,신고구분,신고한 개업공인중개사 시군구명,위도,경도
2023,11170,용산구,12500,한강로2가,1,대지,312,4,대우디오빌한강로오피스텔,20230608,33000,33.95,48.61,3,,,2004,오피스텔,직거래,,126.9685374,37.53044873
2023,11170,용산구,12200,문배동,1,대지,24,8,프라임펠리스,20230608,16300,13.69,0,17,,,2012,아파트,중개거래,서울 용산구,126.9698072,37.53661936
2023,11170,용산구,12100,용문동,1,대지,38,125,용산베네스트(38-125),20230608,34500,25.72,11,1,,,2017,연립다세대,중개거래,서울 용산구,126.9570421,37.53855251
2023,11170,용산구,12400,한강로1가,1,대지,50,1,용산파크자이,20230607,34200,32.1,43.87,27,,,2005,오피스텔,중개거래,서울 용산구,126.97255,37.53671515
2023,11170,용산구,10800,서계동,1,대지,33,6,(33-6),20230607,80000,41.1,44.49,2,,,1986,연립다세대,중개거래,서울 마포구,126.9668238,37.55121468
2023,11170,용산구,13600,보광동,1,대지,265,113,아이프러스빌1,20230606,170000,38.55,28.16,3,,,2002,연립다세대,중개거래,서울 용산구,127.0009542,37.5309378
2023,11170,용산구,12200,문배동,1,대지,10,3,용산 리브,20230605,40000,36.06,64.52,10,,,2017,오피스텔,중개거래,"경기 과천시, 서울 용산구",126.9707488,37.53737755
2023,11170,용산구,10400,갈월동,1,대지,101,49,갈월동 에이트리움,20230605,25000,34.21,45.24,20,,,2004,오피스텔,중개거래,서울 용산구,126.9728739,37.54111448
2023,11170,용산구,13600,보광동,1,대지,3,28,(3-28),20230605,138000,45.54,29.76,-1,,,1992,연립다세대,중개거래,서울 용산구,127.0021866,37.52850293
2023,11170,용산구,11200,원효로1가,1,대지,82,9,시티파크힐,20230605,89000,39.33,30.95,2,,,2022,연립다세대,중개거래,서울 용산구,126.9662642,37.5401519
2023,11170,용산구,13100,한남동,1,대지,1,189,(1-189),20230604,147000,81.5,64.05,3,,,2002,연립다세대,중개거래,서울 용산구,127.0131266,37.53858261
2023,11170,용산구,13600,보광동,1,대지,8,5,(8-5),20230603,190000,74.82,36.14,2,,,2004,연립다세대,중개거래,서울 용산구,127.0012265,37.52946748
2023,11170,용산구,12100,용문동,1,대지,38,98,용문스타빌,20230602,46100,54.58,32.8,4,,,2008,연립다세대,중개거래,인천 연수구,126.9570421,37.53855251
2023,11170,용산구,13600,보광동,1,대지,9,2,대림하이츠타운B동,20230601,163000,38.18,28.16,3,,,1994,연립다세대,중개거래,"서울 마포구, 서울 용산구",127.0013379,37.52889211
2023,11170,용산구,10100,후암동,1,대지,60,23,예인아트빌(60-23),20230601,65000,49.71,33.06,5,,,2007,연립다세대,중개거래,서울 용산구,126.9788854,37.55101452
2023,11170,용산구,13300,서빙고동,1,대지,241,21,신동아,20230531,367000,166.98,0,3,,,1984,아파트,중개거래,"서울 서초구, 서울 용산구",126.9953252,37.52045818
2023,11170,용산구,11900,효창동,1,대지,1,1,프라임27,20230530,23300,12.44,11.9,4,,,2014,연립다세대,중개거래,서울 용산구,126.9636771,37.54332536
2023,11170,용산구,12900,이촌동,1,대지,399,1,우성,20230530,138000,58.2,0,20,,,1995,아파트,중개거래,서울 용산구,126.9678418,37.52159447
2023,11170,용산구,11700,원효로3가,1,대지,277,36,아인하우스,20230530,19000,18.72,5.12,9,,,2014,연립다세대,직거래,,126.9561648,37.53300669
2023,11170,용산구,12200,문배동,1,대지,10,3,용산 리브,20230529,38300,36.06,64.52,12,,,2017,오피스텔,중개거래,서울 용산구,126.9707488,37.53737755
2023,11170,용산구,13600,보광동,1,대지,3,94,(3-94),20230529,151000,43.64,29.73,1,,,1992,연립다세대,중개거래,서울 용산구,127.0021866,37.52850293
2023,11170,용산구,13100,한남동,1,대지,686,19,(686-19),20230529,161000,35.1,26.12,1,,,1994,연립다세대,중개거래,서울 용산구,126.9998471,37.53445904
2023,11170,용산구,13200,동빙고동,1,대지,38,18,(38-18),20230528,210000,62.48,36,2,,,1983,연립다세대,중개거래,서울 용산구,126.9975504,37.52317893
2023,11170,용산구,13300,서빙고동,1,대지,271,12,서빙고리버빌,20230528,80000,16.58,17,2,,,2019,연립다세대,중개거래,서울 용산구,126.9932495,37.5194003
2023,11170,용산구,13600,보광동,1,대지,260,40,(260-40),20230527,172000,50.34,35.24,-1,,,1986,연립다세대,중개거래,서울 용산구,127.0000079,37.52856929
2023,11170,용산구,11200,원효로1가,1,대지,133,3,리첸시아용산,20230526,180000,187.87,0,23,,,2010,아파트,직거래,,126.9666835,37.53811258
2023,11170,용산구,13600,보광동,1,대지,35,47,(35-47),20230526,154000,44.17,21.76,3,,,1992,연립다세대,중개거래,서울 용산구,127.0032058,37.5271726
2023,11170,용산구,10200,용산동2가,1,대지,5,1476,(5-1476),20230526,18000,24.39,11.8,2,,,1997,연립다세대,중개거래,서울 양천구,126.9843498,37.53973586
2023,11170,용산구,11200,원효로1가,1,대지,112,4,디아뜨 센트럴,20230525,18500,25.19,36.74,12,,,2004,오피스텔,중개거래,서울 용산구,126.971,37.54138691
2023,11170,용산구,10900,청파동1가,1,대지,3,2,차세대빌라트,20230525,74000,79.51,48.31,3,,,1998,연립다세대,중개거래,"서울 용산구, 인천 남동구",126.9659787,37.54903047
2023,11170,용산구,12500,한강로2가,1,대지,2,11,한강로 대우아이빌,20230525,28000,35.28,46.79,6,,,2004,오피스텔,중개거래,서울 용산구,126.9688352,37.53338623
2023,11170,용산구,13600,보광동,1,대지,35,13,(35-13),20230525,195000,49.76,45,2,,,1986,연립다세대,중개거래,서울 용산구,127.0032058,37.5271726
2023,11170,용산구,11200,원효로1가,1,대지,82,4,용산빌리지,20230524,56500,21.08,16,4,,,2020,연립다세대,중개거래,서울 용산구,126.9662642,37.5401519
2023,11170,용산구,12400,한강로1가,1,대지,50,1,용산파크자이,20230524,215000,162.04,0,8,,,2005,아파트,중개거래,서울 용산구,126.97255,37.53671515
2023,11170,용산구,10900,청파동1가,1,대지,1,154,1-154,20230523,37920,26.43,23.15,4,,,2021,연립다세대,직거래,,126.9682051,37.55002133
2023,11170,용산구,10200,용산동2가,1,대지,1,625,(1-625),20230520,30500,53.82,26.53,-1,,,1997,연립다세대,중개거래,서울 용산구,126.9802665,37.54512787
2023,11170,용산구,11900,효창동,1,대지,5,260,롯데빌리지,20230520,105000,119.98,63.74,1,,,1998,연립다세대,중개거래,서울 용산구,126.9643006,37.54247067
2023,11170,용산구,10100,후암동,1,대지,27,7,중앙그린빌라(27-7),20230520,89000,84.43,37.91,3,,,1998,연립다세대,중개거래,서울 용산구,126.9780714,37.55099164
2023,11170,용산구,12100,용문동,1,대지,38,205,(38-205),20230520,41500,27.62,18.93,2,,,2018,연립다세대,중개거래,서울 용산구,126.9570421,37.53855251
2023,11170,용산구,13100,한남동,1,대지,26,5,트윈빌에이동,20230518,250000,170.68,0,1,,,2008,아파트,중개거래,서울 강남구,127.010927,37.53439799
2023,11170,용산구,10900,청파동1가,1,대지,1,3,(1-3),20230517,32000,24.61,19.18,4,,,2007,연립다세대,직거래,,126.9682051,37.55002133
2023,11650,서초구,10100,방배동,1,대지,920,11,가든빌라(920-11),20230620,29300,44.4,18.32,3,,,1993,연립다세대,중개거래,서울 서초구,126.9927997,37.48305993
2023,11650,서초구,10200,양재동,1,대지,275,2,윈드스톤호피스텔빌딩,20230620,20000,40.97,54.66,10,,,1992,오피스텔,중개거래,서울 서초구,127.0439952,37.47777152
2023,11650,서초구,10200,양재동,1,대지,266,6,하우징허브더붐Ⅱ,20230619,43000,29.99,19.85,4,,,2018,연립다세대,중개거래,서울 관악구,127.0429044,37.47550679
2023,11650,서초구,10100,방배동,1,대지,890,35,(890-35),20230618,32000,25.82,19.8,4,,,2014,연립다세대,중개거래,서울 서초구,126.996711,37.48707301
2023,11650,서초구,10800,서초동,1,대지,1600,9,"	(1600-9)	",20230617,13500,22.68,33.01,4,,,1991,오피스텔,중개거래,서울 서초구,127.0146579,37.48637941
2023,11650,서초구,10100,방배동,1,대지,541,12,현대타운,20230617,174000,82.74,64.92,2,,,1987,연립다세대,중개거래,서울 서초구,126.9928851,37.47838276
2023,11650,서초구,10100,방배동,1,대지,789,24,르시엘9차,20230616,35000,29.94,22.57,3,,,2018,연립다세대,직거래,,126.9852798,37.49216787
2023,11650,서초구,10600,잠원동,1,대지,61,2,신반포19,20230615,155000,81,0,3,,,1982,아파트,직거래,,127.0088875,37.51509513
2023,11650,서초구,10200,양재동,1,대지,365,7,뉴포레(365-7),20230615,80000,59.72,36.6,3,,,2020,연립다세대,중개거래,서울 서초구,127.0458184,37.46969374
2023,11650,서초구,10800,서초동,1,대지,1668,1,서초태동스위트,20230615,97000,100.02,0,4,,,2001,아파트,중개거래,서울 서초구,127.0181095,37.49378159
2023,11650,서초구,10800,서초동,1,대지,1338,25,신명스카이뷰멤버스,20230614,19000,28.18,41.83,14,,,2005,오피스텔,중개거래,서울 서초구,127.0294903,37.49087141
2023,11650,서초구,10200,양재동,1,대지,8,14,중앙클래식,20230614,55000,41.32,24.73,6,,,2017,연립다세대,중개거래,"서울 강남구, 서울 서초구",127.0391026,37.4831433
2023,11650,서초구,10800,서초동,1,대지,1311,10,서초푸르지오써밋,20230614,319000,120.86,0,4,,,2017,아파트,중개거래,서울 서초구,127.020744,37.50119785
2023,11650,서초구,10800,서초동,1,대지,1332,13,래미안서초에스티지,20230613,230000,83.6,0,4,,,2016,아파트,중개거래,서울 서초구,127.0241488,37.49302067
2023,11650,서초구,10800,서초동,1,대지,1508,44,theM22,20230613,35450,26.61,16.53,3,,,2016,연립다세대,중개거래,서울 서초구,127.0062641,37.48772048
2023,11650,서초구,10200,양재동,1,대지,278,1,노블하임Ⅱ,20230613,42800,29.87,18.03,2,,,2018,연립다세대,중개거래,서울 서초구,127.0452639,37.47618456
2023,11650,서초구,10800,서초동,1,대지,1338,25,신명스카이뷰멤버스,20230613,19000,28.18,41.83,14,,20230614,2005,오피스텔,중개거래,서울 서초구,127.0294903,37.49087141
2023,11650,서초구,10800,서초동,1,대지,1512,1,뉴삼성아트,20230612,128000,125.44,52.5,4,,,1997,연립다세대,중개거래,서울 중구,127.0068394,37.48664535
2023,11650,서초구,10700,반포동,1,대지,20,43,반포자이,20230612,275500,84.94,0,26,,,2009,아파트,직거래,,127.0109806,37.50530655
2023,11650,서초구,10200,양재동,1,대지,392,8,마이빌,20230612,33700,29.33,16.92,5,,,2017,연립다세대,직거래,,127.0470023,37.4723821
2023,11650,서초구,10200,양재동,1,대지,357,1,삼익빌라,20230610,49500,49.39,22.05,2,,,1995,연립다세대,중개거래,서울 서초구,127.0440433,37.4679418
2023,11650,서초구,10800,서초동,1,대지,1600,7,동양라디안루키,20230609,13200,20.5,27.96,14,,,2004,오피스텔,중개거래,서울 서초구,127.0146579,37.48637941
2023,11650,서초구,10200,양재동,1,대지,388,2,마이빌(388-2),20230608,39400,29.81,19.4,5,,,2016,연립다세대,중개거래,서울 서초구,127.0472896,37.47041722
2023,11650,서초구,10700,반포동,1,대지,20,43,반포자이,20230608,212500,59.97,0,1,,,2009,아파트,중개거래,"경기 수원팔달구, 서울 서초구",127.0109806,37.50530655
2023,11650,서초구,10800,서초동,1,대지,1593,7,서초이오빌,20230608,29600,36.66,0,14,,,2003,아파트,직거래,,127.0124884,37.48703876
2023,11650,서초구,10800,서초동,1,대지,1671,5,대림서초리시온,20230607,52200,45.72,0,9,,,2003,아파트,중개거래,서울 서초구,127.0146715,37.49349352
2023,11650,서초구,10800,서초동,1,대지,1338,20,서초현대렉시온,20230607,30000,34,45.71,2,,,2005,오피스텔,중개거래,"서울 강남구, 서울 서초구",127.0294903,37.49087141
2023,11650,서초구,10200,양재동,1,대지,278,4,양재하이빌(278-4),20230607,65000,65.25,37.95,2,,,2008,연립다세대,중개거래,서울 강남구,127.0452639,37.47618456
2023,11650,서초구,10700,반포동,1,대지,20,43,반포자이,20230607,288000,84.94,0,1,,,2009,아파트,중개거래,서울 서초구,127.0109806,37.50530655
2023,11650,서초구,10800,서초동,1,대지,1472,19,럭셔리빌,20230606,53000,51.42,26.29,5,,,2003,연립다세대,중개거래,서울 서초구,127.0092,37.48156137
2023,11650,서초구,10800,서초동,1,대지,1311,10,서초푸르지오써밋,20230606,198000,59.92,0,4,,,2017,아파트,중개거래,서울 서초구,127.020744,37.50119785
2023,11650,서초구,10800,서초동,1,대지,1445,13,서초쌍용플래티넘,20230606,72500,56,0,15,,,2006,아파트,중개거래,서울 서초구,127.0181937,37.48516768
2023,11650,서초구,10600,잠원동,1,대지,63,2,신반포청구,20230606,175000,59.91,0,9,,,1998,아파트,중개거래,서울 서초구,127.0085205,37.51492873
2023,11650,서초구,10600,잠원동,1,대지,59,3,잠원현대훼밀리,20230606,152000,59.56,0,15,,,1997,아파트,중개거래,서울 서초구,127.0135441,37.50912519
2023,11650,서초구,10200,양재동,1,대지,391,10,391빌라,20230606,51391,29.99,23.55,3,,,2022,연립다세대,중개거래,서울 서초구,127.0467378,37.47212799
2023,11650,서초구,10800,서초동,1,대지,1681,8,서초롯데캐슬프레지던트,20230605,210000,84.97,0,17,,,2014,아파트,중개거래,서울 서초구,127.0196499,37.49741972
2023,11650,서초구,10800,서초동,1,대지,1685,3,아크로비스타,20230605,260000,138.96,0,20,,,2004,아파트,중개거래,서울 서초구,127.015602,37.49873167
2023,11650,서초구,10700,반포동,1,대지,2,12,아크로리버파크,20230605,368000,84.97,0,9,,,2016,아파트,중개거래,"서울 마포구, 서울 서초구",126.9926043,37.50553993
2023,11650,서초구,10800,서초동,1,대지,1600,7,동양라디안루키,20230603,14800,22.94,31.3,14,,,2004,오피스텔,중개거래,서울 서초구,127.0146579,37.48637941
2023,11650,서초구,10800,서초동,1,대지,1337,2,아크로텔 강남역,20230602,24000,20.72,29.19,9,,,2016,오피스텔,중개거래,서울 서초구,127.028663,37.49241803
2023,11650,서초구,10100,방배동,1,대지,866,20,방배대우디오빌,20230602,30000,29.6,0,19,,,2005,아파트,중개거래,서울 서초구,126.9851004,37.48628363
2023,11650,서초구,10800,서초동,1,대지,1326,17,우성아파트,20230602,131000,59.93,0,4,,,1998,아파트,중개거래,서울 서초구,127.0256742,37.49459785
2023,11650,서초구,10800,서초동,1,대지,1671,5,대림서초리시온,20230601,49700,49.92,0,5,,,2003,아파트,중개거래,서울 서초구,127.0146715,37.49349352
2023,11650,서초구,10800,서초동,1,대지,1330,18,"	(1330-18)	",20230601,19500,28.3,36.88,15,,,1991,오피스텔,중개거래,서울 서초구,127.0278812,37.49395816
2023,11650,서초구,10800,서초동,1,대지,1308,26,강남역리가스퀘어,20230601,32000,36.93,48.36,12,,,2012,오피스텔,중개거래,서울 서초구,127.0242153,37.50140473
2023,11650,서초구,10800,서초동,1,대지,1326,17,우성아파트,20230601,131000,59.93,0,4,,,1998,아파트,중개거래,"서울 강남구, 서울 서초구",127.0256742,37.49459785
2023,11650,서초구,10100,방배동,1,대지,1021,22,방배아트빌,20230531,30000,29.62,21.79,3,,,2016,연립다세대,직거래,,126.999623,37.47996377
2023,11650,서초구,10600,잠원동,1,대지,65,32,신반포7,20230531,284500,107.29,0,5,,,1980,아파트,중개거래,서울 서초구,127.0077151,37.51409166
2023,11650,서초구,10200,양재동,1,대지,275,2,윈드스톤호피스텔빌딩,20230531,20000,40.97,54.66,17,,,1992,오피스텔,중개거래,서울 서초구,127.0439952,37.47777152
2023,11620,관악구,10200,신림동,1,대지,497,5,보라매해담채,20230623,14400,12.89,0,4,,,2012,아파트,중개거래,서울 동작구,126.9175295,37.48958906
2023,11620,관악구,10200,신림동,1,대지,610,271,평주파크빌라,20230623,14500,45.36,23.28,3,,,1997,연립다세대,중개거래,서울 관악구,126.9224499,37.47514698
2023,11620,관악구,10200,신림동,1,대지,305,19,보아스빌,20230621,43200,57.1,32.08,2,,,2013,연립다세대,중개거래,"서울 관악구, 서울 영등포구",126.9316722,37.46529891
2023,11620,관악구,10200,신림동,1,대지,1735,1,관악산휴먼시아1단지,20230620,66000,84.97,0,11,,,2008,아파트,중개거래,서울 관악구,126.9200738,37.45924164
2023,11620,관악구,10100,봉천동,1,대지,100,63,100-63,20230619,30000,55.01,32.21,2,,,2014,연립다세대,중개거래,서울 관악구,126.9595678,37.4806773
2023,11620,관악구,10100,봉천동,1,대지,725,4,하우피스오피스텔,20230617,13000,25.2,32.95,2,,,2003,오피스텔,중개거래,서울 관악구,126.9267587,37.49356596
2023,11620,관악구,10100,봉천동,1,대지,867,12,프라비다2,20230617,17600,20.45,0,6,,,2013,아파트,중개거래,서울 관악구,126.9508935,37.48024651
2023,11620,관악구,10100,봉천동,1,대지,41,404,41-404,20230617,33000,48.98,32.35,2,,,2015,연립다세대,중개거래,서울 관악구,126.9552356,37.48634519
2023,11620,관악구,10300,남현동,1,대지,1081,44,그린빌라,20230617,20200,31.95,20.87,4,,,2003,연립다세대,중개거래,서울 관악구,126.9753052,37.47495054
2023,11620,관악구,10200,신림동,1,대지,95,59,삼풍그린빌리지,20230616,25000,52.92,31.22,1,,,1991,연립다세대,중개거래,서울 관악구,126.9383883,37.47654897
2023,11620,관악구,10100,봉천동,1,대지,1608,13,푸른솔빌,20230615,39000,76.45,37.58,2,,,2004,연립다세대,중개거래,서울 관악구,126.954209,37.47671258
2023,11620,관악구,10200,신림동,1,대지,610,223,휴먼빌(610-223),20230615,34000,44.55,35.17,4,,,2016,연립다세대,직거래,,126.9224499,37.47514698
2023,11620,관악구,10100,봉천동,1,대지,179,58,낙성대현대아파트,20230615,87000,136.11,0,3,,,1988,아파트,직거래,,126.9660263,37.47270521
2023,11620,관악구,10200,신림동,1,대지,497,5,보라매해담채,20230615,14000,12.89,0,3,,,2012,아파트,중개거래,서울 동작구,126.9175295,37.48958906
2023,11620,관악구,10200,신림동,1,대지,478,37,삼도빌리지,20230615,31000,47.84,27.51,4,,,2014,연립다세대,중개거래,서울 관악구,126.9192455,37.48718898
2023,11620,관악구,10200,신림동,1,대지,1702,1,건영4,20230615,72000,84.89,0,8,,,1997,아파트,중개거래,서울 관악구,126.9331019,37.48033202
2023,11620,관악구,10300,남현동,1,대지,1080,4,명성빌라,20230614,22000,48.29,30.86,3,,,1991,연립다세대,중개거래,서울 관악구,126.9743228,37.47409585
2023,11620,관악구,10200,신림동,1,대지,441,70,아침햇살,20230613,35000,59.78,35.99,4,,,2014,연립다세대,중개거래,서울 관악구,126.9228338,37.48214298
2023,11620,관악구,10100,봉천동,1,대지,1526,13,1526-13,20230613,34200,70.2,38.35,4,,,2006,연립다세대,중개거래,서울 관악구,126.9410231,37.48101873
2023,11620,관악구,10200,신림동,1,대지,394,14,(394-14),20230612,65000,79.74,45.19,3,,,1993,연립다세대,중개거래,서울 관악구,126.932279,37.47276229
2023,11620,관악구,10200,신림동,1,대지,306,19,조이빌리지,20230612,26800,31.55,26.78,2,,,2018,연립다세대,중개거래,경북 경주시,126.9319607,37.46511857
2023,11620,관악구,10100,봉천동,1,대지,180,316,조은빌라,20230612,25000,59.79,28.04,3,,,2001,연립다세대,중개거래,서울 관악구,126.9653906,37.47128603
2023,11620,관악구,10200,신림동,1,대지,475,73,그랜드캐슬,20230612,25000,31.74,19.24,6,,,2015,연립다세대,중개거래,서울 관악구,126.917112,37.48899916
2023,11620,관악구,10200,신림동,1,대지,472,19,우현하우징,20230610,30500,51,32.31,5,,,2012,연립다세대,중개거래,서울 관악구,126.9199539,37.48731628
2023,11620,관악구,10200,신림동,1,대지,510,36,대동하이츠빌라,20230610,35200,64.24,35.5,4,,,2002,연립다세대,중개거래,서울 관악구,126.9165237,37.48393942
2023,11620,관악구,10200,신림동,1,대지,613,15,한나래(613-15),20230610,37000,60.85,30.08,3,,,2016,연립다세대,중개거래,서울 관악구,126.9193201,37.47383955
2023,11620,관악구,10100,봉천동,1,대지,869,6,서울대역 마에스트로,20230610,13800,20.5,31.64,2,,,2012,오피스텔,중개거래,서울 관악구,126.9513273,37.48113488
2023,11620,관악구,10200,신림동,1,대지,746,43,건영1,20230610,58000,60.27,0,6,,,1984,아파트,중개거래,서울 관악구,126.9135002,37.47558619
2023,11620,관악구,10100,봉천동,1,대지,63,16,한영캐슬101동102동,20230610,44000,41.94,25.5,6,,,2015,연립다세대,중개거래,서울 관악구,126.9559132,37.48281869
2023,11620,관악구,10200,신림동,1,대지,1655,8,지벨리마인드2차,20230610,20800,18.69,27.42,4,,,2022,오피스텔,중개거래,서울 관악구,126.9024665,37.4835383
2023,11620,관악구,10200,신림동,1,대지,1638,1,삼모 더 프라임 타워,20230610,43000,62.11,90.66,19,,,2011,오피스텔,중개거래,서울 관악구,126.9289211,37.48223537
2023,11620,관악구,10200,신림동,1,대지,1574,10,"태성휴빌A,B동",20230609,21000,29.96,20.47,4,,,2014,연립다세대,직거래,,126.9197978,37.4819904
2023,11620,관악구,10100,봉천동,1,대지,41,882,성지빌라5차,20230609,18000,36.04,26.5,1,,,1991,연립다세대,중개거래,서울 관악구,126.9552356,37.48634519
2023,11620,관악구,10200,신림동,1,대지,1563,28,두리파크빌B,20230609,27500,66.28,31.08,2,,,2002,연립다세대,중개거래,서울 관악구,126.9143041,37.47453227
2023,11620,관악구,10200,신림동,1,대지,598,37,한나래3차,20230609,20000,29.44,24.58,5,,,2016,연립다세대,중개거래,서울 관악구,126.9196642,37.47603375
2023,11620,관악구,10100,봉천동,1,대지,1530,5,명성빌라,20230609,23000,40.2,29.24,1,,,1992,연립다세대,중개거래,"경기 부천시, 서울 관악구",126.939697,37.48119727
2023,11620,관악구,10200,신림동,1,대지,610,190,청춘가옥2호,20230608,33550,38.03,24,5,,,2023,연립다세대,직거래,,126.9224499,37.47514698
2023,11620,관악구,10200,신림동,1,대지,610,190,청춘가옥2호,20230608,31300,35.1,22.16,2,,,2023,연립다세대,직거래,,126.9224499,37.47514698
2023,11620,관악구,10200,신림동,1,대지,610,190,청춘가옥2호,20230608,31800,35.1,22.16,3,,,2023,연립다세대,직거래,,126.9224499,37.47514698
2023,11620,관악구,10200,신림동,1,대지,610,190,청춘가옥2호,20230608,28050,30.97,19.55,3,,,2023,연립다세대,직거래,,126.9224499,37.47514698
2023,11620,관악구,10200,신림동,1,대지,610,190,청춘가옥2호,20230608,28200,30.97,19.55,4,,,2023,연립다세대,직거래,,126.9224499,37.47514698
2023,11620,관악구,10200,신림동,1,대지,610,190,청춘가옥2호,20230608,27900,30.97,19.55,5,,,2023,연립다세대,직거래,,126.9224499,37.47514698
2023,11620,관악구,10200,신림동,1,대지,610,190,청춘가옥2호,20230608,27600,30.97,19.55,2,,,2023,연립다세대,직거래,,126.9224499,37.47514698
2023,11620,관악구,10200,신림동,1,대지,610,190,청춘가옥2호,20230608,26350,29.9,18.87,2,,,2023,연립다세대,직거래,,126.9224499,37.47514698
2023,11620,관악구,10200,신림동,1,대지,610,190,청춘가옥2호,20230608,26750,29.9,18.87,3,,,2023,연립다세대,직거래,,126.9224499,37.47514698
2023,11620,관악구,10200,신림동,1,대지,610,190,청춘가옥2호,20230608,26550,29.16,18.4,4,,,2023,연립다세대,직거래,,126.9224499,37.47514698
2023,11620,관악구,10200,신림동,1,대지,610,190,청춘가옥2호,20230608,25550,28.9,18.25,3,,,2023,연립다세대,직거래,,126.9224499,37.47514698
2023,11620,관악구,10200,신림동,1,대지,610,190,청춘가옥2호,20230608,25200,28.9,18.25,2,,,2023,연립다세대,직거래,,126.9224499,37.47514698
2023,11620,관악구,10200,신림동,1,대지,610,190,청춘가옥2호,20230608,25700,28.41,17.93,4,,,2023,연립다세대,직거래,,126.9224499,37.47514698
2023,11620,관악구,10200,신림동,1,대지,610,190,청춘가옥2호,20230608,24300,27.85,17.58,2,,,2023,연립다세대,직거래,,126.9224499,37.47514698
2023,11590,동작구,10700,사당동,1,대지,427,18,프레스티지,20230621,31000,30.47,20,2,,,2014,연립다세대,중개거래,서울 동작구,126.9765723,37.48111606
2023,11590,동작구,10200,상도동,1,대지,211,144,문화주택A,20230617,20000,39.35,25.87,1,,,1986,연립다세대,중개거래,서울 동작구,126.9443638,37.49847437
2023,11590,동작구,10900,신대방동,1,대지,617,3,성현,20230616,70000,57.22,40,3,,,2013,연립다세대,중개거래,"서울 동대문구, 서울 동작구",126.9112168,37.48881236
2023,11590,동작구,10700,사당동,1,대지,437,14,양림아트빌,20230616,20500,33.95,19.19,5,,,2008,연립다세대,중개거래,서울 동작구,126.9758611,37.47988112
2023,11590,동작구,10200,상도동,1,대지,363,164,상도휴엔하임,20230616,14550,14.7,0,12,,,2016,아파트,중개거래,서울 동작구,126.9368259,37.50543419
2023,11590,동작구,10200,상도동,1,대지,210,133,휴먼빌레,20230615,34000,44.29,26.02,4,,,2013,연립다세대,중개거래,서울 동작구,126.9441228,37.49800732
2023,11590,동작구,10700,사당동,1,대지,169,8,대림(169-8),20230614,135000,125.4,0,11,,,1990,아파트,중개거래,서울 동작구,126.9714767,37.48667209
2023,11590,동작구,10700,사당동,1,대지,239,10,원창하이빌,20230614,42000,76.1,38.13,4,,,2002,연립다세대,중개거래,"경기 의왕시, 서울 동작구",126.9676723,37.48224344
2023,11590,동작구,10700,사당동,1,대지,1037,9,삼성휘버스,20230614,66500,59.28,0,5,,,2006,아파트,중개거래,서울 동작구,126.9774686,37.47835872
2023,11590,동작구,10200,상도동,1,대지,279,475,리안아트,20230612,30000,28.49,22.25,1,,,2018,연립다세대,직거래,,126.9358991,37.49630976
2023,11590,동작구,10800,대방동,1,대지,335,26,대방빌리지(335-26),20230612,38000,29.53,18.48,4,,,2017,연립다세대,직거래,,126.9299734,37.49975866
2023,11590,동작구,10100,노량진동,1,대지,294,191,청일빌라,20230612,99000,40.83,28.7,1,,,1986,연립다세대,중개거래,서울 동작구,126.9359962,37.50951413
2023,11590,동작구,10200,상도동,1,대지,363,164,상도휴엔하임,20230611,14250,14.7,0,11,,,2016,아파트,중개거래,서울 동작구,126.9368259,37.50543419
2023,11590,동작구,10300,상도1동,1,대지,481,2,한강뉴스타(481-2),20230610,24800,29.38,19.21,4,,,2014,연립다세대,중개거래,서울 동작구,126.9516127,37.50403757
2023,11590,동작구,10200,상도동,1,대지,210,173,한강뉴스타,20230610,19000,22.64,16.12,2,,,2013,연립다세대,중개거래,서울 동작구,126.9441228,37.49800732
2023,11590,동작구,10200,상도동,1,대지,259,121,수정쉐르빌(가동),20230610,44800,64.5,38.05,3,,,2003,연립다세대,중개거래,서울 동작구,126.9342897,37.49828231
2023,11590,동작구,10700,사당동,1,대지,180,18,그랑시아,20230609,28500,27.43,22.13,2,,,2019,연립다세대,중개거래,서울 동작구,126.968658,37.49277648
2023,11590,동작구,10300,상도1동,1,대지,326,4,(326-4),20230608,22700,36.6,27.15,1,,,1987,연립다세대,중개거래,서울 동작구,126.9528638,37.50288498
2023,11590,동작구,10200,상도동,1,대지,299,29,나진해피빌701,20230608,32300,69,31.96,2,,,2002,연립다세대,중개거래,서울 동작구,126.9307706,37.4964105
2023,11590,동작구,10800,대방동,1,대지,394,26,리안,20230607,14000,15.05,4.25,10,,,2017,연립다세대,중개거래,서울 동작구,126.9278665,37.50016452
2023,11590,동작구,10700,사당동,1,대지,64,104,(64-104),20230606,55000,62.84,35.92,2,,,2002,연립다세대,중개거래,서울 동작구,126.9773423,37.49212749
2023,11590,동작구,10800,대방동,1,대지,391,53,성심빌라,20230606,19300,73.36,37.9,-1,,,1992,연립다세대,직거래,,126.9275556,37.50040366
2023,11590,동작구,10100,노량진동,1,대지,314,22,중앙하이츠빌,20230606,99000,78.34,40.91,4,,,2004,연립다세대,중개거래,"서울 동작구, 서울 서대문구",126.9386671,37.50704915
