접수연도,자치구코드,자치구명,법정동코드,법정동명,지번구분,지번구분명,본번,부번,층,계약일,전월세 구분,임대면적(㎡),보증금(만원),임대료(만원),건물명,건축년도,건물용도,계약기간,신규갱신여부,계약갱신권사용여부,종전 보증금,종전 임대료,위도,경도
2023,11590,동작구,10700,사당동,1,대지,220,120,6,20230617,전세,55.04,28000,0,예그리나,2014,연립다세대,23.07~25.07,신규,,0,,126.9692669,37.48582539
2023,11590,동작구,10700,사당동,1,대지,1047,60,2,20230617,월세,53.25,30000,40,라온채,2023,연립다세대,23.06~25.06,신규,,0,0,126.9749573,37.47794069
2023,11590,동작구,10800,대방동,1,대지,394,26,7,20230617,월세,19.13,13000,9,리안,,오피스텔,23.08~25.08,갱신,,13000,7,126.9278665,37.50016452
2023,11590,동작구,10800,대방동,1,대지,383,17,3,20230617,전세,84.78,40000,0,신호리치빌,2003,아파트,23.08~25.08,신규,,0,,126.9240026,37.50554545
2023,11590,동작구,10800,대방동,1,대지,336,2,3,20230617,전세,67.45,24000,0,성도빌라,1983,연립다세대,23.06~24.06,갱신,,22000,,126.9299832,37.49963918
2023,11590,동작구,10200,상도동,1,대지,299,117,3,20230617,전세,68.69,28000,0,(299-117),2008,연립다세대,23.07~25.07,신규,,0,,126.9307706,37.4964105
2023,11590,동작구,10700,사당동,1,대지,278,36,3,20230617,월세,44.4,30000,20,햇살가득,2021,연립다세대,23.07~25.07,신규,,0,0,126.9713397,37.48236972
2023,11590,동작구,10300,상도1동,1,대지,645,5,4,20230616,월세,15.4,1000,73,MAIBAUM원룸,2011,연립다세대,23.08~24.08,신규,,0,0,126.9513357,37.50464013
2023,11590,동작구,10700,사당동,1,대지,419,1,3,20230616,월세,31.36,28600,18,(419-1),2018,연립다세대,23.08~25.08,신규,,0,0,126.9765058,37.48016031
2023,11590,동작구,10700,사당동,1,대지,446,13,4,20230616,월세,24.52,3000,110,더안하우스,2016,연립다세대,23.06~24.06,신규,,0,0,126.9725456,37.47789449
2023,11590,동작구,10700,사당동,1,대지,169,8,9,20230616,월세,125.4,10000,190,대림(169-8),1990,아파트,23.07~25.07,신규,,0,0,126.9714767,37.48667209
2023,11590,동작구,10900,신대방동,1,대지,686,48,22,20230616,월세,84.95,50000,70,동작협성휴포레시그니처,2022,아파트,23.07~25.07,신규,,0,0,126.9066436,37.48852092
2023,11590,동작구,10500,흑석동,1,대지,253,89,5,20230616,월세,84.96,3000,80,흑석리버파크자이,2023,아파트,23.06~25.04,신규,,0,0,126.9605166,37.50088058
2023,11590,동작구,10500,흑석동,1,대지,253,89,3,20230616,월세,54.54,4580,29,흑석리버파크자이,2023,아파트,,,,,,126.9605166,37.50088058
2023,11590,동작구,10800,대방동,1,대지,351,10,2,20230616,전세,28.27,23000,0,대방파크빌(351-10),2015,연립다세대,23.07~24.07,갱신,,24000,,126.9282288,37.51103638
2023,11590,동작구,10100,노량진동,1,대지,56,11,10,20230616,월세,10.67,500,58,태영오피스텔,2015,연립다세대,23.06~23.12,신규,,0,0,126.9412326,37.51320368
2023,11590,동작구,10700,사당동,1,대지,239,9,2,20230616,전세,53.16,19000,0,초원,1986,연립다세대,,갱신,,19000,,126.9676723,37.48224344
2023,11590,동작구,10300,상도1동,1,대지,311,2,4,20230616,월세,51.78,21000,20,평화빌라(311-2),1997,연립다세대,23.07~25.07,신규,,0,0,126.9527683,37.50062127
2023,11590,동작구,10900,신대방동,1,대지,565,21,9,20230616,전세,59.47,35000,0,우성2,1995,아파트,23.07~25.07,신규,,0,,126.9118343,37.49234429
2023,11590,동작구,10700,사당동,1,대지,1047,21,2,20230615,전세,34.62,24150,0,(1047-21),2013,연립다세대,23.07~25.07,,,,,126.9749573,37.47794069
2023,11590,동작구,10200,상도동,1,대지,363,164,11,20230615,월세,14.7,2000,55,상도휴엔하임,2016,아파트,23.06~24.06,신규,,0,0,126.9368259,37.50543419
2023,11590,동작구,10400,본동,1,대지,148,2,5,20230615,전세,84.73,40000,0,극동강변,1992,아파트,23.07~25.07,신규,,0,,126.9528001,37.5118782
2023,11590,동작구,10200,상도동,1,대지,126,30,1,20230615,전세,59.5,15000,0,명아트빌라,1995,연립다세대,23.07~25.07,신규,,0,,126.9548591,37.49333457
2023,11590,동작구,10700,사당동,1,대지,1051,22,4,20230615,전세,36.99,28500,0,스톤하우스,2016,아파트,23.06~24.06,,,,,126.9712403,37.47637188
2023,11590,동작구,10200,상도동,1,대지,202,119,4,20230615,전세,45.54,31000,0,삼성하이츠,2019,연립다세대,23.08~25.08,신규,,0,,126.9416331,37.50015553
2023,11590,동작구,10700,사당동,1,대지,419,89,5,20230615,전세,25.46,22500,0,몬트하임,2017,연립다세대,,,,,,126.9765058,37.48016031
2023,11590,동작구,10200,상도동,1,대지,361,130,3,20230615,전세,33.16,20000,0,우석파크빌,2004,연립다세대,23.07~25.07,신규,,0,,126.935846,37.50478853
2023,11590,동작구,10200,상도동,1,대지,324,28,3,20230615,전세,28.54,20000,0,예지가,2014,연립다세대,23.09~25.09,신규,,0,,126.931835,37.49996958
2023,11590,동작구,10700,사당동,1,대지,435,29,3,20230615,월세,32.79,1000,55,담촌빌라,1992,연립다세대,23.06~25.06,신규,,0,0,126.9750404,37.4795907
2023,11590,동작구,10700,사당동,1,대지,169,8,10,20230615,전세,59.67,40000,0,대림(169-8),1990,아파트,23.10~25.10,신규,,0,,126.9714767,37.48667209
2023,11590,동작구,10100,노량진동,1,대지,37,1,9,20230615,월세,14.23,5318,43,더클래식동작,2020,아파트,23.09~25.09,갱신,○,5318,40,126.9385581,37.51237094
2023,11590,동작구,10200,상도동,1,대지,210,42,2,20230615,전세,40.45,23000,0,이에스하임,2016,연립다세대,23.08~25.08,신규,,0,,126.9441228,37.49800732
2023,11590,동작구,10100,노량진동,1,대지,84,113,1,20230614,월세,38.15,2000,90,대하주택C,1986,연립다세대,23.06~24.06,신규,,0,0,126.9420918,37.51219283
2023,11590,동작구,10900,신대방동,1,대지,565,21,16,20230614,전세,59.47,38000,0,우성2,1995,아파트,,,,,,126.9118343,37.49234429
2023,11590,동작구,10700,사당동,1,대지,169,32,4,20230614,전세,51.66,30000,0,현대,1991,아파트,23.07~25.07,신규,,0,,126.9714767,37.48667209
2023,11590,동작구,10500,흑석동,1,대지,253,89,12,20230614,전세,84.94,80000,0,흑석리버파크자이,2023,아파트,23.08~25.08,신규,,0,,126.9605166,37.50088058
2023,11590,동작구,10500,흑석동,1,대지,253,89,6,20230614,월세,47.13,6709,10,흑석리버파크자이,2023,아파트,,신규,,0,0,126.9605166,37.50088058
2023,11590,동작구,10500,흑석동,1,대지,253,89,6,20230614,월세,47.13,3969,25,흑석리버파크자이,2023,아파트,,,,,,126.9605166,37.50088058
2023,11590,동작구,10500,흑석동,1,대지,253,89,11,20230614,월세,39.05,5585,8,흑석리버파크자이,2023,아파트,,,,,,126.9605166,37.50088058
2023,11590,동작구,10200,상도동,1,대지,210,180,2,20230614,전세,65.01,21000,0,약수선경빌라,1992,연립다세대,23.08~25.08,신규,,0,,126.9441228,37.49800732
2023,11590,동작구,10700,사당동,1,대지,278,73,3,20230614,전세,37.68,16450,0,상민맨션,2002,연립다세대,,,,,,126.9713397,37.48236972
2023,11590,동작구,10800,대방동,1,대지,394,26,5,20230614,월세,18.52,1000,59,리안,,오피스텔,23.06~24.06,갱신,,1000,58,126.9278665,37.50016452
2023,11590,동작구,10400,본동,1,대지,148,2,6,20230614,월세,84.73,30000,60,극동강변,1992,아파트,23.08~25.08,신규,,0,0,126.9528001,37.5118782
2023,11590,동작구,10100,노량진동,1,대지,57,1,8,20230614,월세,16.01,1000,67,메가스터디타워,2015,아파트,23.06~24.06,신규,,0,0,126.9416933,37.51293754
2023,11590,동작구,10200,상도동,1,대지,356,1,3,20230614,전세,39.64,28500,0,명성주택,2016,연립다세대,23.07~25.07,갱신,○,30000,,126.9344483,37.50237843
2023,11590,동작구,10200,상도동,1,대지,356,91,2,20230613,전세,32.85,11000,0,(356-91),1986,연립다세대,23.07~25.07,신규,,0,,126.9344483,37.50237843
2023,11590,동작구,10700,사당동,1,대지,206,127,2,20230613,월세,12.49,2000,53,사당휴브리지(206-127),2015,아파트,23.07~25.07,신규,,0,0,126.9656923,37.48660858
2023,11590,동작구,10200,상도동,1,대지,279,261,2,20230613,전세,29.06,18500,0,상도로지빌,2018,연립다세대,23.09~25.09,,,,,126.9358991,37.49630976
2023,11590,동작구,10900,신대방동,1,대지,348,101,2,20230613,전세,12.87,10000,0,리치빌(348-101),2012,연립다세대,23.06~25.06,신규,,0,,126.9292698,37.49725106
2023,11590,동작구,10900,신대방동,1,대지,348,101,2,20230613,전세,12.87,10000,0,리치빌(348-101),2012,연립다세대,23.07~25.07,,,,,126.9292698,37.49725106
2023,11590,동작구,10500,흑석동,1,대지,253,89,11,20230613,전세,59.93,64000,0,흑석리버파크자이,2023,아파트,23.08~25.08,신규,,0,,126.9605166,37.50088058
2023,11590,동작구,10700,사당동,1,대지,446,1,1,20230613,전세,41.85,20000,0,동성파크빌,2008,연립다세대,23.08~25.08,신규,,0,,126.9725456,37.47789449
2023,11590,동작구,10200,상도동,1,대지,210,252,4,20230613,전세,49.85,30000,0,대일빌라(210-252외),2015,연립다세대,,,,,,126.9441228,37.49800732
2023,11590,동작구,10700,사당동,1,대지,316,122,2,20230613,월세,47.94,8000,85,드림하이빌Ⅲ,2012,연립다세대,23.08~25.08,신규,,0,0,126.9732124,37.48199912
2023,11590,동작구,10100,노량진동,1,대지,266,4,6,20230613,전세,16.57,18000,0,한강큐브스테이트,2021,오피스텔,23.07~25.07,신규,,0,,126.9358424,37.51261662
2023,11590,동작구,10900,신대방동,1,대지,565,21,7,20230612,전세,59.47,35000,0,우성2,1995,아파트,23.07~25.07,신규,,0,,126.9118343,37.49234429
2023,11590,동작구,10900,신대방동,1,대지,600,99,3,20230612,전세,29.35,18000,0,(600-99),2011,연립다세대,,,,,,126.9103468,37.49023232
2023,11590,동작구,10200,상도동,1,대지,202,180,4,20230612,월세,28.81,21400,11,이에스하임6차,2017,연립다세대,23.08~25.08,신규,,0,0,126.9416331,37.50015553
2023,11590,동작구,10200,상도동,1,대지,210,252,3,20230612,전세,41.57,19900,0,대일빌라(210-252외),2015,연립다세대,,,,,,126.9441228,37.49800732
2023,11590,동작구,10700,사당동,1,대지,249,2,3,20230612,월세,69.51,15000,50,유성빌라,1983,연립다세대,23.07~25.07,신규,,0,0,126.9697119,37.48451001
2023,11620,관악구,10100,봉천동,1,대지,863,5,8,20230623,월세,16.71,13000,18,J-NEXT,2018,오피스텔,,,,,,126.9521424,37.48007456
2023,11620,관악구,10100,봉천동,1,대지,1730,1,16,20230623,월세,84.93,46000,60,e편한세상서울대입구2단지,2019,아파트,23.07~25.07,갱신,○,46000,60,126.9433554,37.47804981
2023,11620,관악구,10100,봉천동,1,대지,180,116,5,20230623,월세,58.78,30000,5,뜰에봄,2017,연립다세대,23.07~25.07,신규,,0,0,126.9653906,37.47128603
2023,11620,관악구,10200,신림동,1,대지,724,8,3,20230623,전세,51.54,21500,0,한백아트A동,2015,연립다세대,23.08~25.08,신규,,0,,126.9172682,37.47350621
2023,11620,관악구,10100,봉천동,1,대지,868,8,5,20230623,월세,13.31,3000,53,라온,2013,아파트,,,,,,126.9515279,37.48062687
2023,11620,관악구,10100,봉천동,1,대지,875,1,16,20230623,전세,24.96,13000,0,관악캠퍼스타워,1998,아파트,23.07~25.07,신규,,0,,126.9503315,37.48126379
2023,11620,관악구,10200,신림동,1,대지,611,88,1,20230623,월세,60.25,10000,15,청운하이츠빌라,2002,연립다세대,23.06~25.06,신규,,0,0,126.9219738,37.47510163
2023,11620,관악구,10200,신림동,1,대지,613,13,5,20230623,월세,14.18,1000,46,은연재,2013,연립다세대,23.07~24.07,신규,,0,0,126.9193201,37.47383955
2023,11620,관악구,10100,봉천동,1,대지,41,57,2,20230623,전세,45.99,16000,0,성지빌라1차,1989,연립다세대,23.08~25.08,신규,,0,,126.9552356,37.48634519
2023,11620,관악구,10100,봉천동,1,대지,1691,24,2,20230623,월세,39.64,14400,3,장미빌라(가)동,1987,연립다세대,23.08~25.08,신규,,0,0,126.968164,37.47669584
2023,11620,관악구,10100,봉천동,1,대지,946,9,1,20230623,전세,53.64,25000,0,호성빌라,2002,연립다세대,,,,,,126.9386831,37.48285453
2023,11620,관악구,10100,봉천동,1,대지,31,2,6,20230623,월세,17.58,15000,30,케렌시아빌딩,2022,오피스텔,23.07~25.07,신규,,0,0,126.9551944,37.48367981
2023,11620,관악구,10100,봉천동,1,대지,877,4,5,20230622,전세,12.6,6000,0,"	(877-4)	",2004,오피스텔,,,,,,126.9501566,37.48030216
2023,11620,관악구,10300,남현동,1,대지,1055,14,3,20230622,전세,29.67,28600,0,도담파크빌,2020,연립다세대,23.07~25.07,신규,,0,,126.9736662,37.47576894
2023,11620,관악구,10100,봉천동,1,대지,1730,1,9,20230622,전세,84.93,60000,0,e편한세상서울대입구2단지,2019,아파트,23.08~25.08,신규,,0,,126.9433554,37.47804981
2023,11620,관악구,10100,봉천동,1,대지,1712,1,5,20230622,월세,32.76,1082,15,관악드림타운(임대),2003,아파트,,,,,,126.9509505,37.48971101
2023,11620,관악구,10100,봉천동,1,대지,914,4,2,20230622,전세,15.57,16000,0,트라움,2020,오피스텔,23.07~25.07,신규,,0,,126.9460675,37.48117761
2023,11620,관악구,10300,남현동,1,대지,602,19,8,20230622,월세,14.45,3000,35,콤팩트하우스,2010,오피스텔,23.06~24.06,신규,,0,0,126.9808635,37.47540051
2023,11620,관악구,10100,봉천동,1,대지,1515,12,2,20230621,월세,58.62,2000,74,(1515-12),2002,연립다세대,23.06~25.06,,,,,126.9500197,37.48427963
2023,11620,관악구,10100,봉천동,1,대지,1528,14,4,20230621,월세,29.73,24400,20,(1528-14),2021,연립다세대,,,,,,126.9413748,37.47978643
2023,11620,관악구,10100,봉천동,1,대지,1717,1,9,20230621,월세,32.37,1421,14,관악푸르지오(임대),2004,아파트,,,,,,126.9609585,37.48746668
2023,11620,관악구,10200,신림동,1,대지,1735,2,13,20230621,월세,39.82,3343,29,관악산휴먼시아3단지,2008,아파트,,,,,,126.9200738,37.45924164
2023,11620,관악구,10100,봉천동,1,대지,1703,1,23,20230621,월세,32.76,1219,16,동아(임대),2000,아파트,,,,,,126.9557472,37.48950893
2023,11620,관악구,10200,신림동,1,대지,11,23,5,20230621,월세,18.79,21600,25,더베리타스,2022,연립다세대,23.07~25.07,신규,,0,0,126.9318066,37.48319942
2023,11620,관악구,10200,신림동,1,대지,1424,28,10,20230621,전세,46.08,30000,0,태영,1997,아파트,23.07~25.07,신규,,0,,126.9295495,37.4863596
2023,11620,관악구,10200,신림동,1,대지,1735,2,17,20230621,월세,39.82,3343,29,관악산휴먼시아3단지,2008,아파트,,,,,,126.9200738,37.45924164
2023,11620,관악구,10200,신림동,1,대지,1735,2,2,20230621,월세,39.82,3343,29,관악산휴먼시아3단지,2008,아파트,,,,,,126.9200738,37.45924164
2023,11620,관악구,10100,봉천동,1,대지,41,136,3,20230621,전세,57.48,19500,0,동방파레스12차,1991,연립다세대,23.08~25.08,신규,,0,,126.9552356,37.48634519
2023,11620,관악구,10200,신림동,1,대지,1735,2,10,20230621,월세,39.82,3343,29,관악산휴먼시아3단지,2008,아파트,,,,,,126.9200738,37.45924164
2023,11620,관악구,10100,봉천동,1,대지,1712,1,10,20230621,월세,32.76,1082,15,관악드림타운(임대),2003,아파트,,,,,,126.9509505,37.48971101
2023,11620,관악구,10200,신림동,1,대지,1433,55,9,20230621,전세,21.95,15000,0,프라비다트라움,2013,오피스텔,,,,,,126.9293269,37.4851399
2023,11620,관악구,10200,신림동,1,대지,1735,2,15,20230621,월세,39.82,3343,29,관악산휴먼시아3단지,2008,아파트,,,,,,126.9200738,37.45924164
2023,11620,관악구,10100,봉천동,1,대지,1706,1,3,20230621,전세,30.42,3209,0,우성(임대),2000,아파트,,,,,,126.9598475,37.48480505
2023,11620,관악구,10200,신림동,1,대지,1668,29,6,20230621,월세,29.78,22000,10,체나콜빌,2021,연립다세대,23.07~25.07,신규,,0,0,126.902798,37.48006803
2023,11620,관악구,10200,신림동,1,대지,254,134,3,20230621,월세,10.21,500,38,한솔산자락빌라,2012,연립다세대,23.06~24.06,신규,,0,0,126.935294,37.46612722
2023,11620,관악구,10200,신림동,1,대지,646,232,4,20230621,전세,29.96,20000,0,한양리츠빌(646-232),2017,연립다세대,23.06~25.06,갱신,,19000,,126.9241649,37.46940242
2023,11620,관악구,10100,봉천동,1,대지,100,69,4,20230621,월세,12.74,5000,17,푸르빌,2006,연립다세대,,,,,,126.9595678,37.4806773
2023,11620,관악구,10100,봉천동,1,대지,1698,1,9,20230621,월세,84.84,5000,180,보라매삼성,1996,아파트,23.08~25.08,신규,,0,0,126.9284736,37.49411191
2023,11620,관악구,10100,봉천동,1,대지,1718,1,22,20230621,월세,32.92,1208,16,벽산블루밍(임대),2005,아파트,,,,,,126.9449127,37.48938373
2023,11620,관악구,10100,봉천동,1,대지,1718,1,20,20230621,월세,32.92,1208,16,벽산블루밍(임대),2005,아파트,,,,,,126.9449127,37.48938373
2023,11620,관악구,10200,신림동,1,대지,1588,3,7,20230620,전세,41.44,12000,0,(1588-3),2019,연립다세대,23.07~25.07,갱신,,8000,,126.9259828,37.48320973
2023,11620,관악구,10100,봉천동,1,대지,1687,18,6,20230620,전세,24.47,27000,0,(1687-18),2016,연립다세대,23.07~25.07,신규,,0,,126.9640079,37.47762004
2023,11620,관악구,10100,봉천동,1,대지,1718,7,8,20230620,월세,33.12,1000,60,힐스타워오피스텔,2010,오피스텔,23.08~24.08,신규,,0,0,126.9449127,37.48938373
2023,11620,관악구,10100,봉천동,1,대지,1703,1,16,20230620,월세,32.76,1219,16,동아(임대),2000,아파트,,,,,,126.9557472,37.48950893
2023,11620,관악구,10100,봉천동,1,대지,1703,1,9,20230620,월세,32.76,1219,16,동아(임대),2000,아파트,,,,,,126.9557472,37.48950893
2023,11620,관악구,10100,봉천동,1,대지,1703,1,18,20230620,월세,32.76,1219,16,동아(임대),2000,아파트,,,,,,126.9557472,37.48950893
2023,11620,관악구,10100,봉천동,1,대지,1718,1,4,20230620,월세,32.92,1208,16,벽산블루밍(임대),2005,아파트,,,,,,126.9449127,37.48938373
2023,11620,관악구,10200,신림동,1,대지,1435,3,2,20230620,월세,24.5,11000,20,.,2012,오피스텔,23.07~25.07,신규,,0,0,126.9274305,37.48576976
2023,11620,관악구,10100,봉천동,1,대지,871,6,4,20230620,전세,41.1,18700,0,장흥빌라A동,1993,연립다세대,23.07~25.07,신규,,0,,126.9509306,37.48345127
2023,11620,관악구,10100,봉천동,1,대지,1717,1,20,20230620,월세,32.37,1421,14,관악푸르지오(임대),2004,아파트,,,,,,126.9609585,37.48746668
2023,11620,관악구,10100,봉천동,1,대지,1712,1,13,20230620,월세,32.76,1082,15,관악드림타운(임대),2003,아파트,,,,,,126.9509505,37.48971101
2023,11620,관악구,10100,봉천동,1,대지,1712,1,6,20230620,월세,32.76,1082,15,관악드림타운(임대),2003,아파트,,,,,,126.9509505,37.48971101
2023,11620,관악구,10100,봉천동,1,대지,1712,1,24,20230620,월세,32.76,1082,15,관악드림타운(임대),2003,아파트,,,,,,126.9509505,37.48971101
2023,11620,관악구,10100,봉천동,1,대지,1712,1,9,20230620,월세,32.76,1082,15,관악드림타운(임대),2003,아파트,,,,,,126.9509505,37.48971101
2023,11620,관악구,10200,신림동,1,대지,1425,1,11,20230620,전세,18.49,19000,0,우정오피스텔,2021,오피스텔,,,,,,126.9294049,37.48763725
2023,11620,관악구,10100,봉천동,1,대지,1712,1,4,20230620,월세,32.76,2683,15,관악드림타운(임대),2003,아파트,,,,,,126.9509505,37.48971101
2023,11620,관악구,10200,신림동,1,대지,1736,1,3,20230620,월세,30.83,1944,20,신림SH빌(임대),2007,아파트,,,,,,126.9198431,37.461445
2023,11620,관악구,10200,신림동,1,대지,1736,1,4,20230620,월세,30.83,4120,2,신림SH빌(임대),2007,아파트,,,,,,126.9198431,37.461445
2023,11620,관악구,10200,신림동,1,대지,1736,1,3,20230620,월세,30.83,777,22,신림SH빌(임대),2007,아파트,,,,,,126.9198431,37.461445
2023,11620,관악구,10200,신림동,1,대지,306,18,1,20230620,전세,29.51,19800,0,신림리하우스,2018,연립다세대,23.06~25.06,갱신,,18900,,126.9319607,37.46511857
2023,11620,관악구,10200,신림동,1,대지,707,8,6,20230620,전세,27.19,18000,0,금화하이빌,2018,연립다세대,23.07~25.07,신규,,0,,126.9189795,37.47194301
2023,11620,관악구,10200,신림동,1,대지,110,71,6,20230619,전세,25.24,20000,0,아카데미하우스,2019,연립다세대,23.06~25.06,신규,,0,,126.9341443,37.47227661
2023,11620,관악구,10200,신림동,1,대지,409,204,1,20230619,전세,46.68,12000,0,동방주택8차2동,1990,연립다세대,23.07~25.07,신규,,0,,126.9327309,37.47786275
2023,11620,관악구,10200,신림동,1,대지,244,101,3,20230619,월세,14.04,500,30,청운,2013,연립다세대,,,,,,126.9393448,37.46824363
2023,11620,관악구,10200,신림동,1,대지,409,136,4,20230619,월세,57.36,17000,35,동서리치빌8차,1996,연립다세대,23.07~25.07,신규,,0,0,126.9327309,37.47786275
2023,11620,관악구,10100,봉천동,1,대지,896,25,4,20230619,월세,13.6,500,45,"	(896-25)	",2003,오피스텔,23.06~24.06,신규,,0,0,126.9464651,37.48066524
2023,11620,관악구,10100,봉천동,1,대지,1688,30,2,20230619,월세,31.48,3000,50,(1688-30),2003,연립다세대,23.07~25.07,신규,,0,0,126.9641381,37.47845013
2023,11620,관악구,10100,봉천동,1,대지,854,3,17,20230619,월세,31.5,12000,54,(854-3),2022,아파트,23.07~24.07,갱신,,12000,54,126.9535883,37.48020732
2023,11620,관악구,10100,봉천동,1,대지,972,30,3,20230619,전세,41.73,17000,0,(972-30),2001,연립다세대,,갱신,,17000,,126.9273599,37.49013938
2023,11620,관악구,10200,신림동,1,대지,530,2,5,20230619,월세,16.45,13000,13,메리트 엠 타워,2019,오피스텔,23.07~25.07,신규,,0,0,126.9136532,37.48287154
2023,11620,관악구,10100,봉천동,1,대지,1560,61,13,20230619,월세,59.96,40000,35,서울대입구아이원(1560-61),2006,아파트,23.08~25.08,신규,,0,0,126.9449843,37.47827024
2023,11620,관악구,10300,남현동,1,대지,1058,7,2,20230619,전세,69.41,35900,0,현대이즈빌,2002,아파트,23.07~25.07,신규,,0,,126.9777843,37.47638901
2023,11620,관악구,10100,봉천동,1,대지,28,22,3,20230619,전세,71.12,30000,0,서문빌라,2012,연립다세대,23.08~25.08,신규,,0,,126.9564465,37.48403309
2023,11620,관악구,10200,신림동,1,대지,10,584,3,20230618,월세,91.05,1000,48,(10-584),2006,연립다세대,23.06~25.06,신규,,0,0,126.9335774,37.4818483
2023,11620,관악구,10200,신림동,1,대지,735,3,2,20230617,전세,47.77,12000,0,삼천리열망빌라,1986,연립다세대,23.06~25.06,갱신,○,12000,,126.9116487,37.4712522
2023,11620,관악구,10100,봉천동,1,대지,40,28,10,20230617,전세,14.61,19400,0,(40-28),2022,오피스텔,23.06~24.08,갱신,,20000,,126.9563406,37.48709236
2023,11620,관악구,10200,신림동,1,대지,530,7,3,20230617,전세,18.56,9900,0,노블리오피스텔,2004,오피스텔,,,,,,126.9136532,37.48287154
2023,11620,관악구,10100,봉천동,1,대지,1652,15,2,20230617,전세,25.47,23000,0,다온하우스,2019,연립다세대,23.06~25.06,갱신,,25000,,126.9691013,37.47444633
2023,11620,관악구,10100,봉천동,1,대지,1598,7,4,20230617,월세,19.65,14500,10,리치타워,2018,오피스텔,23.07~25.07,신규,,0,0,126.9526403,37.47893437
2023,11620,관악구,10200,신림동,1,대지,496,16,2,20230617,월세,29.82,28000,8,판테온,2022,연립다세대,23.06~25.06,신규,,0,0,126.9171996,37.48935612
2023,11620,관악구,10200,신림동,1,대지,409,346,1,20230617,전세,56.46,18000,0,한성빌라가동,1992,연립다세대,23.08~25.08,신규,,0,,126.9327309,37.47786275
2023,11620,관악구,10200,신림동,1,대지,409,346,1,20230617,전세,56.46,18000,0,한성빌라가동,1992,연립다세대,,,,,,126.9327309,37.47786275
2023,11620,관악구,10200,신림동,1,대지,102,60,4,20230617,월세,34.89,12000,10,(102-60),2010,연립다세대,23.07~25.07,,,,,126.9395499,37.47398753
2023,11620,관악구,10100,봉천동,1,대지,1730,1,4,20230617,전세,84.92,67000,0,e편한세상서울대입구2단지,2019,아파트,23.08~25.08,갱신,○,75000,,126.9433554,37.47804981
2023,11620,관악구,10200,신림동,1,대지,1425,7,12,20230617,전세,41.86,30000,0,그랜드타워,2016,아파트,23.07~25.07,신규,,0,,126.9294049,37.48763725
2023,11620,관악구,10200,신림동,1,대지,721,2,10,20230616,월세,59.76,10000,70,건영2,1988,아파트,23.07~25.07,신규,,0,0,126.9171592,37.47241159
2023,11620,관악구,10100,봉천동,1,대지,912,16,11,20230616,전세,18.89,20400,0,YK서울대,2020,오피스텔,,,,,,126.9461903,37.482488
2023,11620,관악구,10100,봉천동,1,대지,861,6,4,20230616,월세,24.92,16400,3,Q타워,2016,오피스텔,23.07~25.06,신규,,0,0,126.9528031,37.4817015
2023,11620,관악구,10100,봉천동,1,대지,866,2,10,20230616,전세,17.03,20000,0,덕산타워,2019,연립다세대,23.07~25.07,신규,,0,,126.9514577,37.48013058
2023,11620,관악구,10200,신림동,1,대지,520,26,3,20230616,전세,14.4,11000,0,좋은사람좋은집,2016,연립다세대,,,,,,126.9121852,37.48624471
2023,11620,관악구,10100,봉천동,1,대지,196,101,3,20230616,월세,43.64,17000,10,장미빌라,1991,연립다세대,23.08~25.08,신규,,0,0,126.963127,37.47340943
2023,11620,관악구,10100,봉천동,1,대지,1585,15,3,20230616,전세,51.12,18375,0,동명빌라,1995,연립다세대,23.07~25.07,신규,,0,,126.9486069,37.47835242
2023,11620,관악구,10200,신림동,1,대지,409,393,-1,20230616,월세,46.2,200,30,삼성빌라A동,1991,연립다세대,,,,,,126.9327309,37.47786275
2023,11620,관악구,10200,신림동,1,대지,409,234,3,20230616,전세,29.28,25000,0,태경빌,2020,연립다세대,23.06~25.06,신규,,0,,126.9327309,37.47786275
2023,11620,관악구,10200,신림동,1,대지,98,82,1,20230616,전세,26.39,13860,0,산마루빌(98-82),2016,연립다세대,23.07~25.07,신규,,0,,126.9391591,37.47501195
2023,11620,관악구,10100,봉천동,1,대지,100,81,4,20230616,월세,26.28,12000,50,비쥬타운A,2016,연립다세대,23.07~25.07,신규,,0,0,126.9595678,37.4806773
2023,11620,관악구,10100,봉천동,1,대지,1706,1,7,20230616,월세,30.42,3389,3,우성(임대),2000,아파트,,,,,,126.9598475,37.48480505
2023,11620,관악구,10100,봉천동,1,대지,1718,1,4,20230616,전세,32.92,4002,0,벽산블루밍(임대),2005,아파트,,,,,,126.9449127,37.48938373
2023,11620,관악구,10100,봉천동,1,대지,704,12,1,20230616,월세,41.61,13000,20,(704-12),1986,연립다세대,23.07~25.07,신규,,0,0,126.9286985,37.49029294
2023,11650,서초구,10200,양재동,1,대지,402,2,7,20230623,전세,25.24,33000,0,런던빌양재,2021,연립다세대,23.07~24.07,갱신,○,43000,,127.0496824,37.47234793
2023,11650,서초구,10800,서초동,1,대지,1344,7,6,20230623,전세,24.19,24500,0,동아아파트,2015,아파트,23.07~24.07,신규,,0,,127.0270299,37.48738867
2023,11650,서초구,10100,방배동,1,대지,839,7,4,20230623,전세,20.31,21500,0,(839-7),2015,연립다세대,23.08~25.08,신규,,0,,126.9927589,37.49075822
2023,11650,서초구,10200,양재동,1,대지,271,6,3,20230622,월세,26.46,1000,63,(271-6),2015,연립다세대,23.07~25.07,신규,,0,0,127.0438542,37.47486669
